content,label
@CosmicD @JessicaValenti @thePumamama You are presenting a caricature. I've never seen a concrete case like this. Naturally you give some lenience to people who have had a bad life experience. Does it make sense to punish a child for breaking a rule they have not been taught?,0
@AOC Give Pres. Trump the money for the wall you voted 3 time to stop funding the border patrol take a good heart pill and work with him I'm afraid for my children to many bad thing coming back TB lice polio mumps stop it and work for us.,0
"@UnburntWitch As someone who worked for 3DO at one point, I’m unsurprised.",0
@ga11acher @chickandduds @IsThisAB0t @putey_pute @NicolaSturgeon @theSNP And reported.,0
"@JessicaValenti @TheDweck I bet you he wasn't poor and black. This story is deeply disturbing. It not only highlights the systemic failure to address violence against women, but also the palpable unfairness of differential sentencing based on variables like wealth and race.",0
@TheScotsman @kezdugdale We know that ..another reason why you don’t let dangers to the State and Society anywhere near power..just another,0
Today in @EverydaySexism credit union sends spouse letter about payment with incorrect routing #. I have been the primary account holder for over 20 years. Spouse is secondary. We have different last names. Mine comes before his in the alphabet...,0
"@Scf65Forbes @littelray2 @StuckSimply @rattlecans @yona1959 @Peggy_Sue60 @transscribe @RoddickMichael @NicolaSturgeon @MhairiBlack @scotgov Grooming gangs aren't always that easily spotted. When I was at primary school, the local grooming gang consisted of a group of nice teenagers from good, working-class homes. We'd been warned about strange men, not our neighbours' sons.",0
@stericasantos @blainekell6 @JessicaValenti Until it happens to his daughter right?,0
@NicolaSturgeon @Wimbledon It’s Awesome,0
"@MalcolmChishol1 @NicolaSturgeon I think we must conclude the Tories want a much shrunken state - out of the EU, independent Scotland and Wales, United Ireland &amp; devolution (privatisation) of the region's. Just leave London as Europe's off shore tax haven",0
"@VoicetoGame @UnburntWitch Definitely not a Yang supporter. Definitely not fine with dishonesty. Definitely do not condone violence. But it's comments like these, where violence is justified under the guise of ""well it wasn't as bad as he claimed!"" That set the precedent that violence is okay to an extent.",0
@NYorNothing @JessicaValenti This is absolutely abhorrent that a judge would do this.  I have a daughter and would kill the sob myself if I was this girls father.  This is disgusting,0
"@damilne1 @NicolaSturgeon ""Overfunded and increasingly threatening"" you mean terfs",0
@AOC Commie-Cortez gets really triggered when you try to dismiss her social media reach and deny that she has Power! ✊,0
"@angeleyes_1980 @Pink @NicolaSturgeon Straight up lie. You know it, I know it, everyone knows it.

I've travelled all round the UK for work for 20 years. I've never, not once, had an issue with people accepting Scottish bank notes.

Why don't you just say you hate the English? Far more honest.

#LiarsForIndy",0
"@JohnnyDoughboy5 @ThatUmbrella @13_moths @UnburntWitch Not to interrupt you fantastic individual of common sense, https://t.co/HxAj8kTAsl I wish to direct you to how @13_moths poorly can hold their ground. Hello to you btw, hello you person of MAJESTY.😁",0
"@AOC https://t.co/sCe4REgtQ4
I am aware that this video is nearly outdated but the conditions must be addressed, this could very quickly be the same conditions in our own country.",0
@mabdinur85 @JessicaValenti It’s sad,0
@rusty12310 @IsThisAB0t @Scottishnotbrit @NicolaSturgeon @indyref2 How will I ever survive?,0
"@NicolaSturgeon @PeterMurrell 
Is this SNP policy? Sneering, ridiculing, swearing &amp; deliberately misinterpreting equality law? The only Scottish 'women' wee Mhairi cares about are those with penises. 
https://t.co/8q0VCxaKCq",0
"@RealDrDana @_aaalison__ @Medium @sadydoyle @JessicaValenti @rgay Of course you don't see her as a representative of the SJW faith. Because *you yourself* are a representative of that ideology. It's like a fish asking, 'what ocean?' Step outside of your belief system &amp; it's plain. RGay is what my friend calls a 'high priest' of your faith.",0
"@S4M8UD @NicolaSturgeon On the plus side, the flag wavers love it. They gave been given tacit permission to be openly racist.",0
"""We are not only valid but deserve protection and support.""

✊🏾 Powerful call from @travisalabanza for trans people, our safety and our rights to be a priority at #Pride this year. 🏳️‍⚧️

https://t.co/UeYf2bbzdH",0
@SDavoteca @johnhendry73 @NicolaSturgeon Indeed I was. Maybe I should have phrased it a bit better!,0
"@s26rts_stuart @thomasmcdade1 @angeleyes_1980 @Pink @NicolaSturgeon Nat's seem to go to England just to find fault then moan about it on twitter, IF its true wonder how many shops did accept Scottish notes before she found one that didn't?",0
"@mar_vickers @GraceBrodie @NicolaSturgeon See you say she said that, &amp; then you tweet her saying something else. Are you deliberately misinterpreting her words, or is that what you actually believe her words mean?",0
"@fedginator @BladesScarlett @edin_su @NicolaSturgeon It proves that some trans women are violent-can get other egs if you really want. Go find EVEN ONE eg of a violent woman who declares as trans man, demands access to men's space and then attacks them. I'm sure most trans aren't violent, just as most men aren't.",0
@comet_ping_pong @ryanjj245 @UnburntWitch A caustic material will still burn regardless if its in milkshake or not.,0
@travisalabanza Ur so good at putting outfits together in ways I never would've thought up!! ❤️❤️,0
"@AOC I don’t know, I’m white, I’m female and I can’t find a job. I’m not saying it’s anyone’s fault I’m just upset even McDonald’s won’t hire me. I have office skills too.",0
@langlumreek @wittertalk @ndls61 @WingsScotland @MhairiBlack @NicolaSturgeon Nicola Sturgeon IS a dafty on this matter. The reason the dafties aren't being reined in is that she's completely on board with their agenda. And in my experience wokemaidens don't change their minds.,0
@DanielleDASH 💜💜💜,0
"@NicolaSturgeon don’t tell her, show her. The country is waiting #indyref2 https://t.co/SaW2ShlVMn",0
@neonnbandito @milford_frank @kristle_marie23 @Kristin62402848 @AmazngAuthors @wefishhm70 @justPam99 @KirstenOnRadio @Horn_Slack @JessicaValenti @zesdsa @OverTables @HounddogZenith @Val_Garcia6 @hannahjoy1234 @Kallaria @dwbwriter @ReportoCA @_mxxiv Lol 😂,0
"@_scott13_ @KatrinaGilles20 @fran_and5 @NicolaSturgeon She wasn’t there, it was her “friend” 🤥🤥🤥🤥🤥🤥",0
@AmyAddante @SharkFu @ACOGAction @MySMFM It's only going to escalate. (I work as a doula) I can't tell you the number of people I've spoken with who blame their miscarriage/loss on their Dr.s. Everyone needs to wake up now before this loss accountability continues down the slope.,0
@JessicaValenti NO MORE EXPLOITATION!!!  Do not let them be a political chess piece!!!  I agree with you fully that they are better off dead in their home country then locked up by the ORANGE MAN!!!,0
@ToryChaos @jezbel45 @MrBucksboy @carmic3 @NicolaSturgeon @MichelleObama Forget which account you were using there? 😂😂😂,0
@UnburntWitch Dang it! I hit ‘no’ by accent! Was aiming for ‘yes’!,0
@JessicaValenti @emmaladyrose WTF.  This is horrific,0
"@MoiraDonegan @JessicaValenti Women judges are the answer. Women prosecutors as well. Women governors, senators and representatives. And a woman president.",0
@venus_strikes @JessicaValenti Thank God! This story makes me sick.,0
@JessicaValenti @jbouie Just unbelievably disgusting.  I have no idea how or why we think these young men deserve a pass. Makes me furious,0
@logie @PCairnsPhoto @ChrisGPackham @theSNP @NicolaSturgeon Change ur @ I’ll pay pal u 9.41 ty,0
@BBCandrewkerr @NicolaSturgeon That's actually not even worth responding to.,0
"@JessicaValenti 1. You seem to take for granted that girl was a non person, a weakling that could not express herself and completely helpless. Simultaneously are you and your fellow hysterics ( sorry: feminists ) are screaming about how strong and independent you are.",1
@msetchell @Selinaberry @EverydaySexism I'm sorry you have that extra level of hassle after everything you've been through :(,0
@AxisofElvis @NicolaSturgeon - I couldn't disregard it even if I wanted to! - but now I must watch Stranger Things; thank you for being civil.,0
@AdaCampe @Rosball @aliterative @sophiedukebox @ForSukhsSake @esther_manito @JosieLong @ThanyiaMoore @marybourkecomic @Cruella1 @RachCreeger @HarrietBraine @JodieMitchell_ @GrainneMaguire @MatRicardo @sarahsouthern @aliceindiacomic Thank you 🤗,0
@Maureen6Johnson @NicolaSturgeon Absolutely.  Any normal teenage girl would be thinking of their favourite pop idol.  She was sitting in her room dreaming of breaking up the UK.,1
"@bourgeoisalien @joshjame @AOC @IlhanMN @AyannaPressley @RashidaTlaib I've never understood why @justicedems ever trusted her. 

""Pelosi mocks AOC &amp; Progressives""

https://t.co/OlU4lZmQzE

#TheJimmyDoreShow
#Bernie2020 https://t.co/vN4W3o1PQl",0
@xXLowieeXx @milford_frank @kristle_marie23 @Kristin62402848 @AmazngAuthors @wefishhm70 @justPam99 @KirstenOnRadio @Horn_Slack @JessicaValenti @zesdsa @OverTables @HounddogZenith @Val_Garcia6 @hannahjoy1234 @Kallaria @dwbwriter @ReportoCA @_mxxiv ^^ please,0
@UnburntWitch That's over $1200 in 2019 money lmao,0
@RBlackPA @richardtgarland @rickywarwick @safcwez79 @LeonaONeill1 @AllisonMorris1 @DefLeppard @RiverdogsBand Ricky would be perfect for this gig.. bring back the almighty!!!,0
@SpacyTheStone @LazyBunnyTDR @Metalyger @UnburntWitch how many of them got chemical burns,0
@ChrisTaylor0183 @JQScottish @theSNP @NicolaSturgeon @badness @bbcscotlandnews @skynews @STVNews @CNN @FoxNews @Channel7 it's getting closer......,0
"@JessicaValenti Uh huh.

Lavinia Woodward exists and Amy Schumer has a whole bit about how she raped  a guy she does on stage. Neither was jailed. Schumer was never even charged.

The justice system sometimes fails. Gender isn't the prime factor here.",0
@UnburntWitch Writers and artists have complementary skillsets and should be BFFs forever. The end.,0
@reeb1011 @UnburntWitch I think the point of the sugar is to inhibit solidification so the “milkshake” can be used to inflict chemical burns longer after having been mixed.,0
"New release: Women's Suffrage in Scotland by Carole O'Connor, with Forewords by @NicolaSturgeon @RuthDavidsonMSP and @KezDugdale https://t.co/q2bJdmGmpk #ScottishHistory https://t.co/3zQl39b1Lq",0
"@JessicaValenti This says so much about our society. The male rapist is an Eagle Scout with good grades and a bright future, and the female victim is just a body. I can’t imagine what she’s going through.",0
@JessicaValenti @lunarowl05 We shouldn't still be asking these questions in 2019 ~ #ImpeachTheJudge,0
@UnburntWitch when i was in high school i had a water bed. it was pretty funny what earthquakes would do to it.,0
@JennyGilruth @ScotParl @tavishscott @kezdugdale Who are they ?,0
@AOC Worst congress woman in history !,0
@JessicaValenti To the highlighted part in the article.. of course it would and he deserves it 😒,0
@jade3457 @JessicaValenti He's retired.,0
@Jmccr15 @mar_vickers @NicolaSturgeon Me an aw. We managed to get thon Fiona Robertson to see sense and STFU. @MhairiBlack has just churned it all up again.,1
